order_item_id,order_id,product_id,quantity,unit_price,discount,final_price,created_at,updated_at
18193,5984,78,2,28724.28,0.14,49405.76,2026-04-17 23:47:54.601412,2026-05-15 14:09:00.208240
18194,5984,59,1,23647.94,0.08,21756.1,2026-04-17 23:47:54.601412,2026-05-15 14:09:00.208240
18195,5984,366,2,44190.99,0.05,83962.88,2026-04-17 23:47:54.601412,2026-05-15 14:09:00.208240
18196,5985,420,1,53730.68,0.09,48894.92,2026-01-04 21:50:24.829127,2026-03-01 12:25:03.779673
18197,5985,407,2,44205.66,0.19,71613.17,2026-01-04 21:50:24.829127,2026-03-01 12:25:03.779673
18198,5986,280,1,47774.75,0.11,42519.53,2025-01-24 20:16:24.299523,2025-10-29 10:35:14.638000
18199,5986,276,1,32995.89,0.04,31676.05,2025-01-24 20:16:24.299523,2025-10-29 10:35:14.638000
18200,5986,247,1,10229.16,0.02,10024.58,2025-01-24 20:16:24.299523,2025-10-29 10:35:14.638000
18201,5986,389,2,31960.94,0.1,57529.69,2025-01-24 20:16:24.299523,2025-10-29 10:35:14.638000
18202,5986,342,1,12008.06,0.07,11167.5,2025-01-24 20:16:24.299523,2025-10-29 10:35:14.638000
18203,5987,62,2,14193.75,0.17,23561.62,2025-05-27 13:07:21.622820,2026-05-17 02:01:04.697479
18204,5987,150,2,24087.54,0.01,47693.33,2025-05-27 13:07:21.622820,2026-05-17 02:01:04.697479
18205,5987,196,1,46483.67,0.2,37186.94,2025-05-27 13:07:21.622820,2026-05-17 02:01:04.697479
18206,5987,367,3,7752.48,0.11,20699.12,2025-05-27 13:07:21.622820,2026-05-17 02:01:04.697479
18207,5988,285,1,26722.86,0.15,22714.43,2026-07-13 03:06:15.297404,2026-07-14 03:44:34.087519
18208,5988,458,1,28752.14,0.01,28464.62,2026-07-13 03:06:15.297404,2026-07-14 03:44:34.087519
18209,5988,165,1,58231.92,0.11,51826.41,2026-07-13 03:06:15.297404,2026-07-14 03:44:34.087519
18210,5988,448,2,17885.57,0.06,33624.87,2026-07-13 03:06:15.297404,2026-07-14 03:44:34.087519
18211,5988,414,2,51508.16,0.05,97865.5,2026-07-13 03:06:15.297404,2026-07-14 03:44:34.087519
18212,5989,158,3,16908.11,0.12,44637.41,2024-10-06 21:04:53.437772,2026-03-20 02:19:50.653494
18213,5989,41,1,59278.78,0.05,56314.84,2024-10-06 21:04:53.437772,2026-03-20 02:19:50.653494
18214,5989,73,1,4666.58,0.04,4479.92,2024-10-06 21:04:53.437772,2026-03-20 02:19:50.653494
18215,5990,229,2,643.14,0.09,1170.51,2025-01-18 07:46:36.481465,2025-10-19 03:00:08.704867
18216,5991,146,2,18238.76,0.02,35747.97,2025-09-29 18:42:37.178722,2026-04-16 14:32:30.917736
18217,5991,116,3,23302.73,0.03,67810.94,2025-09-29 18:42:37.178722,2026-04-16 14:32:30.917736
18218,5991,445,3,36076.42,0.09,98488.63,2025-09-29 18:42:37.178722,2026-04-16 14:32:30.917736
18219,5991,299,1,67538.97,0.08,62135.85,2025-09-29 18:42:37.178722,2026-04-16 14:32:30.917736
18220,5991,5,2,44618.58,0.15,75851.59,2025-09-29 18:42:37.178722,2026-04-16 14:32:30.917736
18221,5992,417,1,54966.63,0.04,52767.96,2024-10-08 22:46:26.756329,2026-03-04 02:09:27.255666
18222,5992,372,2,13195.07,0.06,24806.73,2024-10-08 22:46:26.756329,2026-03-04 02:09:27.255666
18223,5992,391,2,67212.22,0.1,120982.0,2024-10-08 22:46:26.756329,2026-03-04 02:09:27.255666
18224,5992,106,2,1648.76,0.14,2835.87,2024-10-08 22:46:26.756329,2026-03-04 02:09:27.255666
18225,5993,306,3,59419.05,0.15,151518.58,2025-12-24 13:41:36.791748,2026-04-22 22:40:50.653853
18226,5994,481,1,37531.68,0.09,34153.83,2026-03-28 17:12:26.472353,2026-05-12 08:27:23.935345
18227,5994,214,1,33716.68,0.07,31356.51,2026-03-28 17:12:26.472353,2026-05-12 08:27:23.935345
18228,5994,248,3,9720.83,0.06,27412.74,2026-03-28 17:12:26.472353,2026-05-12 08:27:23.935345
18229,5995,326,3,25534.84,0.16,64347.8,2025-08-08 02:22:41.691754,2026-06-29 05:10:42.422230
18230,5995,46,3,34482.31,0.11,92067.77,2025-08-08 02:22:41.691754,2026-06-29 05:10:42.422230
18231,5995,138,2,44493.05,0.03,86316.52,2025-08-08 02:22:41.691754,2026-06-29 05:10:42.422230
18232,5996,36,3,28017.54,0.17,69763.67,2025-04-30 11:26:14.084746,2026-01-26 19:56:27.692650
18233,5996,173,3,55725.81,0.11,148787.91,2025-04-30 11:26:14.084746,2026-01-26 19:56:27.692650
18234,5996,95,1,35037.25,0.14,30132.03,2025-04-30 11:26:14.084746,2026-01-26 19:56:27.692650
18235,5996,44,3,12251.95,0.07,34182.94,2025-04-30 11:26:14.084746,2026-01-26 19:56:27.692650
18236,5997,418,1,23514.75,0.16,19752.39,2025-09-29 05:42:44.581598,2026-05-24 17:16:31.178436
18237,5998,488,3,49649.42,0.09,135542.92,2026-06-21 22:25:29.499498,2026-07-11 05:54:59.888880
18238,5998,443,1,57518.6,0.16,48315.62,2026-06-21 22:25:29.499498,2026-07-11 05:54:59.888880
18239,5998,313,3,47003.86,0.17,117039.61,2026-06-21 22:25:29.499498,2026-07-11 05:54:59.888880
18240,5999,426,2,19602.93,0.09,35677.33,2024-10-18 19:35:17.846111,2026-02-23 08:41:46.786563
18241,6000,265,3,10001.34,0.08,27603.7,2025-04-14 11:44:07.588719,2026-02-22 14:15:53.823945
18242,6000,178,1,57109.04,0.13,49684.86,2025-04-14 11:44:07.588719,2026-02-22 14:15:53.823945
18243,6000,72,1,27454.72,0.13,23885.61,2025-04-14 11:44:07.588719,2026-02-22 14:15:53.823945
18244,6001,446,1,50320.62,0.19,40759.7,2026-05-16 04:54:26.037536,2026-06-14 20:24:46.225545
18245,6001,367,3,7752.48,0.04,22327.14,2026-05-16 04:54:26.037536,2026-06-14 20:24:46.225545
18246,6001,278,3,4069.44,0.04,11719.99,2026-05-16 04:54:26.037536,2026-06-14 20:24:46.225545
18247,6001,244,1,24571.86,0.17,20394.64,2026-05-16 04:54:26.037536,2026-06-14 20:24:46.225545
18248,6001,135,1,42813.12,0.05,40672.46,2026-05-16 04:54:26.037536,2026-06-14 20:24:46.225545
18249,6002,361,3,58627.75,0.01,174124.42,2025-05-08 15:03:06.337007,2026-04-03 06:00:00.794672
18250,6002,178,2,57109.04,0.06,107365.0,2025-05-08 15:03:06.337007,2026-04-03 06:00:00.794672
18251,6002,6,2,10900.93,0.01,21583.84,2025-05-08 15:03:06.337007,2026-04-03 06:00:00.794672
18252,6003,49,3,17057.91,0.15,43497.67,2025-04-04 16:52:35.889239,2026-04-15 11:19:11.647964
18253,6003,162,2,44718.97,0.08,82282.9,2025-04-04 16:52:35.889239,2026-04-15 11:19:11.647964
18254,6003,476,3,48470.88,0.05,138142.01,2025-04-04 16:52:35.889239,2026-04-15 11:19:11.647964
18255,6004,9,3,21006.91,0.12,55458.24,2026-04-08 13:02:31.686850,2026-06-09 10:20:15.628599
18256,6004,476,1,48470.88,0.06,45562.63,2026-04-08 13:02:31.686850,2026-06-09 10:20:15.628599
18257,6005,168,1,24573.19,0.06,23098.8,2025-08-10 20:58:24.858149,2026-07-04 15:16:15.628801
18258,6005,322,2,28083.83,0.09,51112.57,2025-08-10 20:58:24.858149,2026-07-04 15:16:15.628801
18259,6005,331,2,38081.69,0.02,74640.11,2025-08-10 20:58:24.858149,2026-07-04 15:16:15.628801
18260,6006,365,3,7151.56,0.09,19523.76,2026-03-11 00:02:39.261653,2026-06-04 17:29:40.195085
18261,6006,389,3,31960.94,0.19,77665.08,2026-03-11 00:02:39.261653,2026-06-04 17:29:40.195085
18262,6006,257,3,22481.22,0.03,65420.35,2026-03-11 00:02:39.261653,2026-06-04 17:29:40.195085
18263,6007,394,3,39156.11,0.11,104546.81,2026-02-13 01:09:03.950762,2026-06-01 17:29:39.631732
18264,6007,488,3,49649.42,0.04,142990.33,2026-02-13 01:09:03.950762,2026-06-01 17:29:39.631732
18265,6008,403,2,22767.5,0.2,36428.0,2024-08-12 17:37:11.474824,2025-09-20 05:55:08.542177
18266,6008,75,3,44182.92,0.17,110015.47,2024-08-12 17:37:11.474824,2025-09-20 05:55:08.542177
18267,6009,4,2,46950.73,0.02,92023.43,2024-08-11 15:23:24.379822,2026-06-16 22:55:03.381304
18268,6009,286,1,31057.2,0.13,27019.76,2024-08-11 15:23:24.379822,2026-06-16 22:55:03.381304
18269,6010,285,1,26722.86,0.14,22981.66,2024-10-05 04:17:22.134361,2026-06-03 06:15:20.839095
18270,6010,31,3,13957.07,0.1,37684.09,2024-10-05 04:17:22.134361,2026-06-03 06:15:20.839095
18271,6010,43,3,48797.52,0.08,134681.16,2024-10-05 04:17:22.134361,2026-06-03 06:15:20.839095
18272,6010,211,2,5949.53,0.19,9638.24,2024-10-05 04:17:22.134361,2026-06-03 06:15:20.839095
18273,6011,149,2,214.25,0.08,394.22,2026-03-02 18:32:39.162997,2026-06-16 06:37:00.862233
18274,6011,106,1,1648.76,0.19,1335.5,2026-03-02 18:32:39.162997,2026-06-16 06:37:00.862233
18275,6011,395,1,15377.32,0.13,13378.27,2026-03-02 18:32:39.162997,2026-06-16 06:37:00.862233
18276,6012,410,1,35372.98,0.14,30420.76,2026-04-06 11:54:07.785633,2026-05-04 09:06:30.403036
18277,6013,252,3,39919.42,0.2,95806.61,2026-03-14 19:20:39.153066,2026-04-29 10:53:38.268720
18278,6013,420,2,53730.68,0.11,95640.61,2026-03-14 19:20:39.153066,2026-04-29 10:53:38.268720
18279,6013,229,2,643.14,0.15,1093.34,2026-03-14 19:20:39.153066,2026-04-29 10:53:38.268720
18280,6014,86,2,63159.27,0.11,112423.5,2026-07-06 04:25:52.485644,2026-07-10 23:37:37.573655
18281,6014,462,3,24019.58,0.2,57646.99,2026-07-06 04:25:52.485644,2026-07-10 23:37:37.573655
18282,6015,87,1,54784.29,0.16,46018.8,2025-06-15 19:16:55.634631,2025-07-05 03:31:23.400027
18283,6015,296,1,11779.71,0.04,11308.52,2025-06-15 19:16:55.634631,2025-07-05 03:31:23.400027
18284,6016,312,2,1688.1,0.02,3308.68,2025-06-24 17:07:27.465658,2026-07-21 21:54:15.415531
18285,6016,464,3,50436.58,0.19,122560.89,2025-06-24 17:07:27.465658,2026-07-21 21:54:15.415531
18286,6016,70,3,35953.39,0.04,103545.76,2025-06-24 17:07:27.465658,2026-07-21 21:54:15.415531
18287,6016,478,3,55959.36,0.15,142696.37,2025-06-24 17:07:27.465658,2026-07-21 21:54:15.415531
18288,6016,342,1,12008.06,0.17,9966.69,2025-06-24 17:07:27.465658,2026-07-21 21:54:15.415531
18289,6017,173,1,55725.81,0.07,51825.0,2025-02-02 05:56:11.798084,2026-04-05 09:56:28.922484
18290,6017,430,3,17420.54,0.12,45990.23,2025-02-02 05:56:11.798084,2026-04-05 09:56:28.922484
18291,6017,41,3,59278.78,0.02,174279.61,2025-02-02 05:56:11.798084,2026-04-05 09:56:28.922484
18292,6017,183,3,48897.04,0.07,136422.74,2025-02-02 05:56:11.798084,2026-04-05 09:56:28.922484
18293,6018,260,2,45885.5,0.06,86264.74,2024-12-24 22:52:09.033892,2026-03-15 02:51:38.212568
18294,6018,255,3,22810.12,0.12,60218.72,2024-12-24 22:52:09.033892,2026-03-15 02:51:38.212568
18295,6018,93,2,1466.02,0.11,2609.52,2024-12-24 22:52:09.033892,2026-03-15 02:51:38.212568
18296,6019,379,1,41794.84,0.02,40958.94,2025-08-28 18:42:42.815212,2025-12-13 05:27:12.207333
18297,6019,299,1,67538.97,0.01,66863.58,2025-08-28 18:42:42.815212,2025-12-13 05:27:12.207333
18298,6019,233,1,55635.83,0.07,51741.32,2025-08-28 18:42:42.815212,2025-12-13 05:27:12.207333
18299,6019,274,1,42692.73,0.01,42265.8,2025-08-28 18:42:42.815212,2025-12-13 05:27:12.207333
18300,6019,347,1,37236.55,0.1,33512.9,2025-08-28 18:42:42.815212,2025-12-13 05:27:12.207333
18301,6020,231,2,45699.42,0.04,87742.89,2025-05-14 03:51:59.671829,2025-10-13 14:02:52.547350
18302,6020,239,3,38953.36,0.06,109848.48,2025-05-14 03:51:59.671829,2025-10-13 14:02:52.547350
18303,6020,316,3,28175.68,0.0,84527.04,2025-05-14 03:51:59.671829,2025-10-13 14:02:52.547350
18304,6020,58,2,19076.07,0.12,33573.88,2025-05-14 03:51:59.671829,2025-10-13 14:02:52.547350
18305,6021,141,2,28075.61,0.07,52220.63,2026-03-12 16:31:14.459144,2026-07-04 13:16:28.802215
18306,6021,130,1,5109.51,0.09,4649.65,2026-03-12 16:31:14.459144,2026-07-04 13:16:28.802215
18307,6021,297,3,41022.53,0.12,108299.48,2026-03-12 16:31:14.459144,2026-07-04 13:16:28.802215
18308,6021,222,2,32226.97,0.13,56074.93,2026-03-12 16:31:14.459144,2026-07-04 13:16:28.802215
18309,6021,383,1,58202.49,0.04,55874.39,2026-03-12 16:31:14.459144,2026-07-04 13:16:28.802215
18310,6022,456,1,28753.28,0.1,25877.95,2026-04-11 18:24:52.032344,2026-05-16 17:13:50.508947
18311,6022,415,1,36479.3,0.17,30277.82,2026-04-11 18:24:52.032344,2026-05-16 17:13:50.508947
18312,6022,313,2,47003.86,0.18,77086.33,2026-04-11 18:24:52.032344,2026-05-16 17:13:50.508947
18313,6023,438,2,9987.05,0.06,18775.65,2025-10-18 06:34:42.245262,2026-05-13 14:09:51.705894
18314,6023,56,3,41693.02,0.04,120075.9,2025-10-18 06:34:42.245262,2026-05-13 14:09:51.705894
18315,6023,310,2,40990.3,0.08,75422.15,2025-10-18 06:34:42.245262,2026-05-13 14:09:51.705894
18316,6024,124,3,5925.82,0.03,17244.14,2026-03-27 20:35:01.258307,2026-04-24 01:56:54.214567
18317,6024,27,1,60778.87,0.12,53485.41,2026-03-27 20:35:01.258307,2026-04-24 01:56:54.214567
18318,6024,204,2,3022.26,0.11,5379.62,2026-03-27 20:35:01.258307,2026-04-24 01:56:54.214567
18319,6024,425,1,49492.29,0.1,44543.06,2026-03-27 20:35:01.258307,2026-04-24 01:56:54.214567
18320,6024,483,3,21307.68,0.13,55613.04,2026-03-27 20:35:01.258307,2026-04-24 01:56:54.214567
18321,6025,163,2,57905.98,0.19,93807.69,2026-03-22 08:10:34.283210,2026-04-04 00:25:10.713223
18322,6025,452,3,3223.21,0.04,9282.84,2026-03-22 08:10:34.283210,2026-04-04 00:25:10.713223
18323,6025,261,1,12749.99,0.02,12494.99,2026-03-22 08:10:34.283210,2026-04-04 00:25:10.713223
18324,6025,267,1,29444.13,0.05,27971.92,2026-03-22 08:10:34.283210,2026-04-04 00:25:10.713223
18325,6026,419,2,54690.54,0.08,100630.59,2026-01-03 08:49:08.079367,2026-05-13 06:01:11.986727
18326,6026,319,1,14080.47,0.09,12813.23,2026-01-03 08:49:08.079367,2026-05-13 06:01:11.986727
18327,6026,318,3,29199.05,0.08,80589.38,2026-01-03 08:49:08.079367,2026-05-13 06:01:11.986727
18328,6026,443,1,57518.6,0.1,51766.74,2026-01-03 08:49:08.079367,2026-05-13 06:01:11.986727
18329,6026,40,1,62753.21,0.05,59615.55,2026-01-03 08:49:08.079367,2026-05-13 06:01:11.986727
18330,6027,206,3,33724.74,0.18,82962.86,2025-03-10 14:08:27.886281,2025-11-15 03:03:57.196619
18331,6027,279,2,18583.97,0.12,32707.79,2025-03-10 14:08:27.886281,2025-11-15 03:03:57.196619
18332,6028,169,2,16678.34,0.16,28019.61,2024-12-08 00:19:58.769209,2025-07-23 12:22:21.532799
18333,6028,182,3,53627.51,0.1,144794.28,2024-12-08 00:19:58.769209,2025-07-23 12:22:21.532799
18334,6028,37,3,23136.92,0.02,68022.54,2024-12-08 00:19:58.769209,2025-07-23 12:22:21.532799
18335,6028,50,1,40004.61,0.09,36404.2,2024-12-08 00:19:58.769209,2025-07-23 12:22:21.532799
18336,6028,408,1,62141.89,0.05,59034.8,2024-12-08 00:19:58.769209,2025-07-23 12:22:21.532799
18337,6029,228,3,62881.01,0.01,186756.6,2025-02-03 08:21:04.507366,2026-02-18 07:35:07.613580
18338,6029,257,1,22481.22,0.01,22256.41,2025-02-03 08:21:04.507366,2026-02-18 07:35:07.613580
18339,6030,387,2,19544.73,0.08,35962.3,2025-04-07 02:32:44.586487,2026-04-24 09:44:59.746911
18340,6031,475,2,17424.82,0.04,33455.65,2026-05-10 08:29:26.512949,2026-07-06 19:33:21.062525
18341,6031,44,1,12251.95,0.1,11026.76,2026-05-10 08:29:26.512949,2026-07-06 19:33:21.062525
18342,6031,377,2,10358.13,0.17,17194.5,2026-05-10 08:29:26.512949,2026-07-06 19:33:21.062525
18343,6031,281,2,48046.86,0.01,95132.78,2026-05-10 08:29:26.512949,2026-07-06 19:33:21.062525
18344,6032,473,3,31613.49,0.13,82511.21,2026-06-25 18:14:05.737276,2026-07-05 08:29:14.401067
18345,6033,64,3,1765.92,0.18,4344.16,2024-10-14 10:31:33.887328,2025-10-27 02:00:35.103252
18346,6033,395,2,15377.32,0.03,29832.0,2024-10-14 10:31:33.887328,2025-10-27 02:00:35.103252
18347,6033,165,3,58231.92,0.07,162467.06,2024-10-14 10:31:33.887328,2025-10-27 02:00:35.103252
18348,6033,113,1,52776.08,0.13,45915.19,2024-10-14 10:31:33.887328,2025-10-27 02:00:35.103252
18349,6034,108,2,19773.63,0.11,35197.06,2026-05-19 21:16:43.338818,2026-07-05 12:29:01.151978
18350,6034,321,1,10987.59,0.01,10877.71,2026-05-19 21:16:43.338818,2026-07-05 12:29:01.151978
18351,6034,208,3,24442.18,0.2,58661.23,2026-05-19 21:16:43.338818,2026-07-05 12:29:01.151978
18352,6034,137,2,40626.03,0.15,69064.25,2026-05-19 21:16:43.338818,2026-07-05 12:29:01.151978
18353,6034,253,3,45233.38,0.13,118059.12,2026-05-19 21:16:43.338818,2026-07-05 12:29:01.151978
18354,6035,367,1,7752.48,0.17,6434.56,2025-09-07 10:15:38.701491,2026-05-08 09:27:04.086775
18355,6036,1,2,35448.3,0.08,65224.87,2025-08-22 04:31:07.428241,2026-01-03 10:08:12.301143
18356,6037,347,3,37236.55,0.02,109475.46,2025-12-15 03:39:34.682129,2026-01-28 07:29:10.291343
18357,6038,28,3,30356.91,0.13,79231.54,2024-09-29 03:26:39.704647,2025-10-31 09:34:26.899219
18358,6038,185,1,50515.72,0.1,45464.15,2024-09-29 03:26:39.704647,2025-10-31 09:34:26.899219
18359,6038,152,3,42254.57,0.12,111552.06,2024-09-29 03:26:39.704647,2025-10-31 09:34:26.899219
18360,6039,192,1,49650.41,0.18,40713.34,2026-04-26 14:04:15.536587,2026-06-01 23:05:45.324759
18361,6039,437,2,21803.88,0.01,43171.68,2026-04-26 14:04:15.536587,2026-06-01 23:05:45.324759
18362,6039,1,1,35448.3,0.08,32612.44,2026-04-26 14:04:15.536587,2026-06-01 23:05:45.324759
18363,6039,246,3,3605.22,0.1,9734.09,2026-04-26 14:04:15.536587,2026-06-01 23:05:45.324759
18364,6040,65,2,44606.35,0.06,83859.94,2025-02-02 09:22:43.999591,2026-02-22 14:31:53.545700
18365,6040,129,2,37732.86,0.17,62636.55,2025-02-02 09:22:43.999591,2026-02-22 14:31:53.545700
18366,6040,383,1,58202.49,0.17,48308.07,2025-02-02 09:22:43.999591,2026-02-22 14:31:53.545700
18367,6040,500,1,12985.74,0.18,10648.31,2025-02-02 09:22:43.999591,2026-02-22 14:31:53.545700
18368,6040,50,2,40004.61,0.07,74408.57,2025-02-02 09:22:43.999591,2026-02-22 14:31:53.545700
18369,6041,415,3,36479.3,0.05,103966.01,2025-08-18 05:22:55.437246,2025-12-31 14:54:53.105992
18370,6041,179,1,12760.21,0.15,10846.18,2025-08-18 05:22:55.437246,2025-12-31 14:54:53.105992
18371,6042,43,1,48797.52,0.07,45381.69,2026-05-28 23:09:37.547926,2026-06-03 22:12:43.222723
18372,6042,431,3,45946.43,0.05,130947.33,2026-05-28 23:09:37.547926,2026-06-03 22:12:43.222723
18373,6042,432,1,6453.76,0.09,5872.92,2026-05-28 23:09:37.547926,2026-06-03 22:12:43.222723
18374,6042,153,1,31196.46,0.13,27140.92,2026-05-28 23:09:37.547926,2026-06-03 22:12:43.222723
18375,6042,338,1,37797.76,0.14,32506.07,2026-05-28 23:09:37.547926,2026-06-03 22:12:43.222723
18376,6043,258,3,11933.13,0.1,32219.45,2026-06-23 09:32:56.127290,2026-07-19 12:49:46.012202
18377,6043,478,1,55959.36,0.03,54280.58,2026-06-23 09:32:56.127290,2026-07-19 12:49:46.012202
18378,6044,237,2,55078.62,0.13,95836.8,2026-05-04 06:28:06.360654,2026-05-28 10:24:08.231686
18379,6045,452,2,3223.21,0.09,5866.24,2025-09-14 10:56:24.410218,2025-10-10 06:32:33.602281
18380,6046,256,2,19859.48,0.11,35349.87,2026-07-25 01:47:04.462823,2026-07-25 06:08:15.971843
18381,6047,258,1,11933.13,0.13,10381.82,2024-08-23 18:54:41.635358,2025-09-11 18:15:13.113387
18382,6047,209,1,6616.9,0.1,5955.21,2024-08-23 18:54:41.635358,2025-09-11 18:15:13.113387
18383,6048,151,2,37911.65,0.09,68999.2,2025-11-24 14:45:54.623899,2026-01-30 02:38:15.841359
18384,6049,386,2,23608.54,0.05,44856.23,2025-07-21 05:18:51.526140,2026-05-24 21:48:49.875866
18385,6049,337,1,33634.19,0.03,32625.16,2025-07-21 05:18:51.526140,2026-05-24 21:48:49.875866
18386,6049,273,3,52311.26,0.14,134963.05,2025-07-21 05:18:51.526140,2026-05-24 21:48:49.875866
18387,6050,155,3,25931.84,0.04,74683.7,2026-07-13 06:11:03.303452,2026-07-16 06:10:46.442544
18388,6050,239,1,38953.36,0.16,32720.82,2026-07-13 06:11:03.303452,2026-07-16 06:10:46.442544
18389,6050,450,1,53302.35,0.1,47972.11,2026-07-13 06:11:03.303452,2026-07-16 06:10:46.442544
18390,6051,15,1,4675.26,0.07,4347.99,2025-01-05 23:17:28.749613,2026-01-07 08:44:12.901459
18391,6051,150,3,24087.54,0.04,69372.12,2025-01-05 23:17:28.749613,2026-01-07 08:44:12.901459
18392,6051,176,3,36441.44,0.12,96205.4,2025-01-05 23:17:28.749613,2026-01-07 08:44:12.901459
18393,6051,21,3,47506.49,0.07,132543.11,2025-01-05 23:17:28.749613,2026-01-07 08:44:12.901459
18394,6051,220,1,41940.74,0.17,34810.81,2025-01-05 23:17:28.749613,2026-01-07 08:44:12.901459
18395,6052,296,3,11779.71,0.0,35339.13,2024-12-29 18:21:02.370277,2025-01-05 21:02:39.126735
18396,6052,291,1,38581.25,0.08,35494.75,2024-12-29 18:21:02.370277,2025-01-05 21:02:39.126735
18397,6052,204,2,3022.26,0.03,5863.18,2024-12-29 18:21:02.370277,2025-01-05 21:02:39.126735
18398,6052,309,1,31381.61,0.17,26046.74,2024-12-29 18:21:02.370277,2025-01-05 21:02:39.126735
18399,6053,183,2,48897.04,0.15,83124.97,2025-01-19 00:11:09.555834,2025-01-30 11:38:12.258488
18400,6054,292,2,40589.44,0.15,69002.05,2025-10-15 05:15:28.296003,2026-06-09 13:48:56.609857
18401,6054,215,3,57739.94,0.01,171487.62,2025-10-15 05:15:28.296003,2026-06-09 13:48:56.609857
18402,6055,14,2,56188.59,0.05,106758.32,2025-05-23 19:22:11.049831,2026-01-14 13:17:37.841318
18403,6055,281,1,48046.86,0.16,40359.36,2025-05-23 19:22:11.049831,2026-01-14 13:17:37.841318
18404,6055,289,3,27920.18,0.15,71196.46,2025-05-23 19:22:11.049831,2026-01-14 13:17:37.841318
18405,6055,480,2,8004.38,0.01,15848.67,2025-05-23 19:22:11.049831,2026-01-14 13:17:37.841318
18406,6055,410,1,35372.98,0.1,31835.68,2025-05-23 19:22:11.049831,2026-01-14 13:17:37.841318
18407,6056,268,2,62921.68,0.16,105708.42,2025-09-12 23:30:27.028210,2026-01-21 01:40:07.006495
18408,6056,94,1,23408.31,0.11,20833.4,2025-09-12 23:30:27.028210,2026-01-21 01:40:07.006495
18409,6056,230,3,14682.2,0.19,35677.75,2025-09-12 23:30:27.028210,2026-01-21 01:40:07.006495
18410,6056,249,2,37908.47,0.01,75058.77,2025-09-12 23:30:27.028210,2026-01-21 01:40:07.006495
18411,6056,161,3,52372.76,0.17,130408.17,2025-09-12 23:30:27.028210,2026-01-21 01:40:07.006495
18412,6057,133,3,51260.42,0.08,141478.76,2026-04-05 09:09:40.302771,2026-06-08 22:05:46.861513
18413,6057,192,2,49650.41,0.04,95328.79,2026-04-05 09:09:40.302771,2026-06-08 22:05:46.861513
18414,6057,252,3,39919.42,0.12,105387.27,2026-04-05 09:09:40.302771,2026-06-08 22:05:46.861513
18415,6057,199,1,50452.69,0.17,41875.73,2026-04-05 09:09:40.302771,2026-06-08 22:05:46.861513
18416,6058,137,2,40626.03,0.15,69064.25,2025-10-26 04:50:13.744191,2026-06-25 03:40:25.353996
18417,6058,239,1,38953.36,0.04,37395.23,2025-10-26 04:50:13.744191,2026-06-25 03:40:25.353996
18418,6058,54,1,48631.85,0.1,43768.67,2025-10-26 04:50:13.744191,2026-06-25 03:40:25.353996
18419,6058,90,3,20260.26,0.05,57741.74,2025-10-26 04:50:13.744191,2026-06-25 03:40:25.353996
18420,6058,158,1,16908.11,0.06,15893.62,2025-10-26 04:50:13.744191,2026-06-25 03:40:25.353996
18421,6059,361,3,58627.75,0.05,167089.09,2026-07-10 05:45:28.197205,2026-07-21 14:58:56.238889
18422,6059,109,1,21407.42,0.12,18838.53,2026-07-10 05:45:28.197205,2026-07-21 14:58:56.238889
18423,6059,261,1,12749.99,0.1,11474.99,2026-07-10 05:45:28.197205,2026-07-21 14:58:56.238889
18424,6059,312,1,1688.1,0.07,1569.93,2026-07-10 05:45:28.197205,2026-07-21 14:58:56.238889
18425,6060,163,2,57905.98,0.19,93807.69,2025-12-23 06:25:55.369629,2026-07-21 14:38:57.762069
18426,6061,290,2,58557.3,0.13,101889.7,2026-03-03 21:22:55.746563,2026-04-10 17:39:49.392523
18427,6061,164,2,30154.12,0.12,53071.25,2026-03-03 21:22:55.746563,2026-04-10 17:39:49.392523
18428,6061,15,2,4675.26,0.02,9163.51,2026-03-03 21:22:55.746563,2026-04-10 17:39:49.392523
18429,6061,469,1,31360.02,0.18,25715.22,2026-03-03 21:22:55.746563,2026-04-10 17:39:49.392523
18430,6061,445,2,36076.42,0.1,64937.56,2026-03-03 21:22:55.746563,2026-04-10 17:39:49.392523
18431,6062,144,1,11102.83,0.12,9770.49,2025-04-21 10:46:12.187634,2026-06-09 12:07:12.422921
18432,6063,285,2,26722.86,0.06,50238.98,2026-06-09 09:46:17.266839,2026-06-24 03:48:52.482023
18433,6063,49,2,17057.91,0.11,30363.08,2026-06-09 09:46:17.266839,2026-06-24 03:48:52.482023
18434,6063,191,1,32755.06,0.11,29152.0,2026-06-09 09:46:17.266839,2026-06-24 03:48:52.482023
18435,6063,236,3,39913.42,0.01,118542.86,2026-06-09 09:46:17.266839,2026-06-24 03:48:52.482023
18436,6064,160,2,63484.16,0.19,102844.34,2025-04-11 20:09:16.748790,2026-07-05 19:14:48.454399
18437,6065,182,1,53627.51,0.04,51482.41,2024-10-31 05:57:53.695518,2026-04-27 22:28:14.123413
18438,6066,455,2,49326.78,0.08,90761.28,2026-07-15 10:39:53.347723,2026-07-17 22:09:21.142470
18439,6066,105,3,63394.76,0.18,155951.11,2026-07-15 10:39:53.347723,2026-07-17 22:09:21.142470
18440,6066,442,3,39519.66,0.06,111445.44,2026-07-15 10:39:53.347723,2026-07-17 22:09:21.142470
18441,6067,102,2,50633.74,0.07,94178.76,2025-08-22 04:53:16.962720,2025-10-04 15:12:12.796095
